210.41.98.38 - - [16/Jul/2015:00:00:03 +0800] "GET /images/grindex/nav_hover.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
117.172.24.185 - - [16/Jul/2015:00:00:05 +0800] "GET /article.shtml?id=3638 HTTP/1.1" 200 3733 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=36" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
117.172.24.185 - - [16/Jul/2015:00:00:17 +0800] "GET /articleList.shtml?categoryID=36&page=2 HTTP/1.1" 200 3572 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=36" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
117.172.24.185 - - [16/Jul/2015:00:00:21 +0800] "GET /article.shtml?id=3637 HTTP/1.1" 200 3732 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=36&page=2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
117.172.24.185 - - [16/Jul/2015:00:00:22 +0800] "GET /downloadfile.shtml?type=1&file=3637 HTTP/1.1" 200 18432 "http://gr.uestc.edu.cn/article.shtml?id=3637" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
112.64.235.86 - - [16/Jul/2015:00:00:32 +0800] "GET /job/joblist.shtml?type=zhaopinhui&page=5 HTTP/1.1" 200 24602 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; zh-cn; GT-I9500 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.0 QQ-Manager Mobile Safari/537.36"
203.208.60.150 - - [16/Jul/2015:00:00:34 +0800] "GET /job/job.shtml?id=17092 HTTP/1.1" 200 3416 "-" "SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
117.172.24.185 - - [16/Jul/2015:00:00:39 +0800] "GET /articleList.shtml?categoryID=36&page=3 HTTP/1.1" 200 3416 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=36&page=2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
45.33.33.241 - - [16/Jul/2015:00:00:39 +0800] "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
115.239.212.71 - - [16/Jul/2015:00:00:43 +0800] "GET /article.shtml?id=9901 HTTP/1.1" 200 5193 "http://gr.uestc.edu.cn/article.shtml?id=9901" "Mozilla/5.0 (iphone; U; CPU iPhone OS 4_3_5 like Mac OS X; zh-cn) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5"
220.166.210.22 - - [16/Jul/2015:00:00:44 +0800] "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 SE 2.X MetaSr 1.0"
117.172.24.185 - - [16/Jul/2015:00:00:53 +0800] "GET /articleList.shtml?categoryID=14 HTTP/1.1" 200 3704 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=36&page=3" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
117.172.24.185 - - [16/Jul/2015:00:00:56 +0800] "GET /materialsDownload.shtml HTTP/1.1" 200 3571 "http://gr.uestc.edu.cn/articleList.shtml?categoryID=14" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:56 +0800] "GET /index.shtml HTTP/1.1" 200 9818 "http://www.uestc.edu.cn/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
183.222.9.133 - - [16/Jul/2015:00:00:56 +0800] "GET /job/index.shtml HTTP/1.1" 200 8530 "http://www.uestc.edu.cn/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:57 +0800] "GET /styles/globe.css HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
